,find_condominio,find_iptu,find_m_quadrado,is_academia,is_apertamento,is_churrasqueira,is_elevador,is_mobiliado,is_piscina,is_portaria,is_salao_festa,is_varanda,n_banheiros,n_garagens,n_quartos,expensive,Bairro
10166,0.0,0.0,47.0,0,1,1,1,0,1,1,1,0,1,1,2,0,Recife
28137,0.0,0.0,61.0,0,1,1,0,0,0,1,1,0,2,1,2,1,Prado
52951,930.0,230.0,91.0,0,1,0,1,0,0,1,1,0,1,1,4,1,Boa Viagem
43009,1.0,1.0,61.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Cordeiro
30454,750.0,270.0,53.0,0,1,1,1,1,1,1,1,0,2,1,2,1,Boa Viagem
72068,1350.0,384.0,108.0,0,1,1,0,0,1,1,1,0,1,2,3,1,Parnamirim
40787,1.0,1.0,68.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Boa Viagem
11166,0.0,0.0,70.0,1,1,1,1,1,1,1,1,1,2,2,3,1,Encruzilhada
4451,1.0,1.0,70.0,0,1,0,1,0,1,1,1,0,1,1,3,0,Várzea
60588,2.0,2.0,140.0,1,1,1,1,0,1,1,1,1,4,2,4,1,Monteiro
15239,0.0,0.0,70.0,1,1,0,1,0,1,1,1,0,3,1,3,0,Pina
2989,750.0,180.0,86.0,0,1,0,1,0,0,0,1,0,2,1,3,1,Boa Viagem
46166,710.0,115.0,107.0,0,1,0,0,0,0,1,1,0,2,2,3,1,Boa Viagem
33358,560.0,100.0,90.0,1,1,1,1,0,1,0,1,0,3,2,3,1,Boa Viagem
59509,0.0,0.0,46.0,1,1,1,1,0,1,0,1,0,1,1,2,0,Várzea
57021,0.0,0.0,57.0,1,1,1,1,0,1,1,1,0,2,1,2,1,Santo Amaro
33877,895.0,306.0,86.0,0,1,0,1,0,1,1,1,0,3,2,3,1,Boa Viagem
71994,1284.0,303.0,97.0,0,1,0,1,0,1,0,0,0,3,0,3,1,Boa Viagem
4737,1.0,1.0,70.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Pina
52809,500.0,150.0,61.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Zumbi
73743,1.0,1.0,44.0,1,1,0,1,0,1,1,1,0,1,1,2,1,Boa Viagem
979,1.0,1.0,60.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Casa Amarela
27323,0.0,0.0,39.0,0,1,0,0,0,0,0,0,0,1,1,1,0,Boa Viagem
23146,0.0,0.0,31.0,0,1,0,1,1,1,1,1,0,1,1,1,0,Graças
21026,919.0,0.0,42.0,0,1,1,1,1,1,0,0,1,1,1,2,1,Boa Viagem
66722,700.0,0.0,74.0,0,1,0,1,0,1,0,0,0,2,1,2,1,Pina
41256,0.0,0.0,59.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Parnamirim
41294,1100.0,0.0,120.0,0,1,0,0,0,0,0,0,0,3,1,3,1,Boa Viagem
1553,400.0,200.0,36.0,1,1,1,1,0,0,1,1,1,1,1,1,0,Boa Viagem
62662,619.0,205.0,68.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Boa Vista
37897,1045.0,259.0,92.0,1,1,1,1,1,1,1,1,1,2,2,3,1,Madalena
24208,1200.0,311.0,126.0,0,1,0,0,0,0,0,0,1,1,1,3,1,Boa Viagem
63877,10.0,10.0,60.0,0,1,0,0,0,0,0,0,0,1,1,2,1,Madalena
22341,1200.0,375.0,126.0,0,1,0,1,0,0,0,1,0,2,2,3,1,Tamarineira
509,762.0,131.0,76.0,0,1,0,1,0,0,1,1,1,2,1,2,0,Boa Viagem
7756,850.0,169.0,130.0,0,1,0,1,0,0,1,0,1,1,1,3,1,Boa Viagem
8235,1.0,1.0,55.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Santo Amaro
57888,0.0,0.0,49.0,0,1,1,1,0,1,1,1,0,1,1,2,1,Casa Amarela
37547,0.0,0.0,45.0,1,1,0,0,0,1,0,0,0,1,1,1,1,Boa Viagem
72657,1.0,1.0,150.0,0,1,0,0,0,0,0,0,0,3,0,3,1,Aflitos
26551,0.0,0.0,58.0,0,1,0,1,0,1,1,1,1,1,1,3,1,Ilha do Retiro
52603,1.0,1.0,67.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Ilha do Retiro
41106,1.0,1.0,51.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Várzea
9119,1.0,1.0,91.0,1,1,1,1,0,1,1,1,1,2,2,3,1,Boa Viagem
32474,1.0,1.0,83.0,0,1,0,1,1,0,1,0,0,3,1,2,0,Casa Amarela
14873,759.0,1.0,54.0,0,1,0,1,1,1,1,0,0,1,1,2,1,Boa Viagem
39353,650.0,1.0,65.0,0,1,1,1,0,1,1,1,1,2,1,2,0,Boa Viagem
54914,0.0,0.0,36.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
50778,250.0,100.0,50.0,1,1,1,0,0,1,1,1,1,2,2,2,0,Várzea
27780,0.0,0.0,51.0,0,1,0,0,0,1,0,0,0,2,1,2,1,Boa Viagem
74003,500.0,108.0,72.0,0,1,1,0,0,0,1,1,0,2,1,2,0,Boa Viagem
55887,400.0,1.0,47.0,0,1,0,0,0,0,0,0,0,2,1,2,1,Boa Viagem
30713,0.0,0.0,114.0,1,1,1,1,1,1,0,1,1,4,2,4,1,Rosarinho
57245,570.0,268.0,87.0,1,1,1,1,0,1,1,1,0,3,2,3,1,Boa Viagem
46572,0.0,0.0,53.0,0,0,0,0,0,0,0,0,0,1,1,2,0,Iputinga
7649,590.0,120.0,78.0,0,1,0,1,0,0,0,0,0,3,1,3,1,Parnamirim
74915,1.0,1.0,51.0,0,1,1,1,0,1,1,1,0,2,1,2,0,Casa Amarela
51543,0.0,0.0,43.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Imbiribeira
39398,1.0,1.0,47.0,1,1,0,1,0,1,1,1,0,1,1,2,0,Várzea
46888,0.0,0.0,45.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Imbiribeira
59688,1.0,1.0,35.0,0,1,0,0,0,1,0,0,0,1,1,2,0,Várzea
12525,0.0,0.0,50.0,1,1,0,1,0,0,0,1,0,1,1,2,0,Afogados
11772,1.0,1.0,91.0,1,1,1,1,0,1,1,1,1,3,2,3,1,Boa Viagem
51910,1.0,1.0,85.0,0,1,0,1,0,1,1,1,0,1,2,3,1,Rosarinho
11753,500.0,300.0,57.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Santo Amaro
53411,1.0,1.0,24.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
22530,1.0,1.0,45.0,1,1,0,1,0,1,1,1,1,1,1,2,0,Imbiribeira
72675,0.0,80.0,109.0,0,1,0,0,0,0,0,0,0,2,2,3,0,Cordeiro
29037,0.0,0.0,51.0,0,1,0,0,0,0,0,0,1,1,1,2,1,Boa Viagem
7060,1.0,150.0,25.0,1,1,0,1,0,1,1,0,0,1,1,1,0,Boa Vista
49138,600.0,143.0,65.0,0,1,0,1,0,1,1,1,1,2,1,3,1,Ponto de Parada
60913,1.0,1.0,56.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Caxangá
6879,0.0,0.0,63.0,0,1,0,1,0,1,1,1,1,3,1,3,1,Boa Viagem
70501,1.0,1.0,46.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Imbiribeira
50543,0.0,0.0,44.0,1,1,0,1,0,1,1,1,1,2,1,2,0,Imbiribeira
55266,1.0,1.0,92.0,0,1,0,0,0,0,1,0,0,1,1,3,0,Espinheiro
6867,1096.0,310.0,123.0,0,1,0,1,1,1,1,1,1,1,1,2,1,Boa Viagem
10158,0.0,0.0,52.0,0,1,1,1,0,1,1,1,0,2,1,2,1,Boa Viagem
3046,1.0,1.0,41.0,1,1,1,0,0,1,1,0,0,1,1,2,0,Boa Vista
59985,-1.0,-1.0,80.0,0,1,0,0,0,0,0,0,0,2,1,3,0,Paissandu
60733,1.0,1.0,49.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Madalena
12842,700.0,0.0,90.0,0,1,0,1,0,0,0,0,0,1,2,2,1,Pina
46400,1.0,1.0,24.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
57484,1170.0,163.0,90.0,0,1,0,1,0,0,1,0,0,2,1,3,0,Pina
26877,0.0,0.0,85.0,0,1,0,1,0,1,1,1,1,3,2,3,1,Boa Viagem
1102,0.0,0.0,35.0,0,1,0,0,1,0,0,1,0,1,1,1,0,Graças
72336,550.0,221.0,70.0,0,1,0,0,0,0,0,0,0,2,1,3,1,Boa Viagem
3773,1.0,1.0,57.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Boa Viagem
54626,0.0,0.0,45.0,1,1,1,1,0,1,0,1,1,1,1,2,0,Boa Viagem
66739,1.0,1.0,48.0,1,1,1,1,0,1,1,1,0,2,1,2,1,Boa Viagem
51106,0.0,0.0,68.0,0,1,0,0,0,0,0,0,0,2,1,2,0,Água Fria
74173,433.0,120.0,46.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Imbiribeira
37723,1.0,1.0,41.0,1,1,0,1,0,1,1,1,0,1,0,2,1,Boa Vista
33060,0.0,0.0,45.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Imbiribeira
60316,0.0,0.0,73.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Boa Viagem
16843,700.0,10.0,64.0,0,1,0,1,0,1,1,1,0,2,1,2,0,Aflitos
64262,680.0,106.0,70.0,0,1,0,0,0,0,0,0,0,2,1,2,1,Boa Viagem
34754,1.0,1.0,47.0,1,1,0,1,0,1,1,1,0,2,1,2,1,Boa Viagem
6118,0.0,0.0,133.0,0,1,0,1,0,0,1,1,0,2,1,3,1,Boa Viagem
10237,730.0,176.0,75.0,1,1,0,0,0,0,1,1,0,1,2,3,1,Encruzilhada
36043,1.0,1.0,44.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Imbiribeira
15956,500.0,1.0,61.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Zumbi
64822,250.0,60.0,18.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
47589,1500.0,225.0,120.0,0,1,0,1,0,0,0,1,1,3,1,3,1,Casa Forte
1306,380.0,125.0,45.0,1,1,1,1,0,1,1,0,0,1,1,2,0,Caxangá
52443,1.0,1.0,60.0,1,1,1,1,0,1,1,1,1,1,1,2,1,Madalena
37311,0.0,0.0,45.0,1,1,1,1,0,1,0,1,0,1,1,2,0,Imbiribeira
43257,500.0,0.0,63.0,0,1,0,1,0,1,0,0,1,2,1,3,1,Boa Viagem
32773,1.0,1.0,41.0,0,1,1,1,0,1,1,1,0,1,1,2,0,Casa Amarela
69497,0.0,0.0,127.0,0,1,0,0,0,0,0,0,0,3,1,3,0,Torre
39261,10.0,10.0,150.0,0,1,0,0,0,0,1,0,0,1,2,4,1,Boa Viagem
55792,1.0,1.0,61.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Sancho
30161,700.0,0.0,65.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Casa Amarela
23626,0.0,0.0,36.0,0,1,0,0,0,0,0,0,0,1,1,1,1,Boa Viagem
66546,1235.0,393.0,95.0,0,1,0,0,0,0,0,0,0,1,2,3,1,Boa Viagem
65380,0.0,0.0,36.0,0,1,0,1,1,1,1,0,0,1,1,1,0,Boa Viagem
30778,0.0,0.0,84.0,1,1,0,1,0,1,1,1,1,2,2,3,1,Rosarinho
9189,675.0,290.0,74.0,0,1,1,1,0,1,1,1,0,3,1,3,0,Rosarinho
23203,1.0,2.0,48.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Boa Viagem
10299,0.0,0.0,67.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Casa Amarela
32549,0.0,0.0,25.0,1,1,0,1,1,1,1,0,0,1,1,1,0,Boa Viagem
58353,1.0,1.0,50.0,0,1,1,1,0,0,1,0,1,2,1,2,0,Várzea
61369,1188.0,396.0,113.0,0,1,1,1,0,0,1,1,0,3,2,3,1,Poço
30027,600.0,190.0,57.0,1,1,0,1,1,1,0,1,1,1,1,2,0,Boa Viagem
24090,0.0,0.0,52.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Várzea
40087,850.0,202.0,63.0,0,1,0,0,0,0,1,0,0,1,1,2,0,Parnamirim
72074,638.0,-1.0,71.0,0,1,0,1,0,0,1,0,1,2,1,3,0,Iputinga
18054,1.0,1.0,55.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Várzea
37492,0.0,0.0,51.0,1,1,0,1,0,0,0,0,0,2,1,2,1,Soledade
67200,1070.0,0.0,132.0,0,1,0,1,0,0,0,0,0,2,1,4,1,Boa Viagem
47057,0.0,1.0,50.0,0,1,0,0,0,0,0,0,0,1,1,2,0,Várzea
68475,0.0,0.0,82.0,0,1,0,1,0,0,1,1,0,1,1,2,1,Graças
71309,1.0,1.0,41.0,1,1,1,1,1,1,1,1,1,2,1,2,0,Boa Vista
33734,0.0,0.0,84.0,0,1,0,0,0,0,0,0,0,1,2,3,1,Rosarinho
42744,0.0,0.0,57.0,1,1,0,1,0,1,1,1,0,1,1,3,0,Encruzilhada
51691,0.0,0.0,48.0,1,1,1,1,1,1,0,1,1,1,1,2,0,Soledade
30462,380.0,115.0,47.0,0,1,1,1,0,1,0,1,0,2,1,2,1,Boa Viagem
17795,1.0,1.0,50.0,0,1,1,1,0,1,1,1,1,1,1,2,0,Torre
24321,470.0,111.0,31.0,1,1,0,1,0,1,1,1,1,1,1,1,0,Soledade
32470,1.0,1.0,86.0,0,1,0,0,0,0,0,0,0,1,2,3,1,Boa Viagem
18384,500.0,200.0,62.0,1,1,1,1,0,1,1,1,0,2,2,3,1,Boa Viagem
26133,0.0,0.0,36.0,1,1,1,1,0,1,1,1,1,1,1,1,1,Boa Viagem
52415,580.0,0.0,83.0,0,1,0,0,0,0,0,0,0,2,2,3,1,Rosarinho
50123,1.0,1.0,33.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Casa Forte
14600,0.0,0.0,32.0,1,1,0,1,0,1,0,1,0,1,1,2,0,Soledade
34331,860.0,372.0,106.0,1,1,1,1,0,1,1,1,0,3,2,3,1,Boa Viagem
61141,1.0,1.0,84.0,1,1,0,1,0,1,1,1,1,3,2,3,1,Casa Forte
64139,1110.0,412.0,130.0,0,1,0,0,0,0,1,0,0,1,2,3,1,Aflitos
49674,0.0,0.0,27.0,1,1,1,0,0,1,1,0,0,1,1,1,0,Boa Vista
61219,0.0,0.0,64.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Boa Viagem
63393,4.0,4.0,82.0,1,1,1,1,0,1,1,1,1,2,2,3,1,Rosarinho
14095,350.0,1.0,60.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Sancho
51496,1.0,1.0,46.0,0,1,1,1,0,1,1,1,1,2,1,2,0,Várzea
23475,1.0,2.0,61.0,1,1,1,1,0,1,1,1,0,1,1,3,1,Zumbi
42993,1000.0,553.0,143.0,1,1,0,1,0,1,1,1,0,1,2,4,1,Boa Viagem
27657,1.0,1.0,45.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Boa Vista
70508,0.0,0.0,55.0,0,1,0,0,0,0,0,0,0,2,1,2,1,Santo Amaro
26245,1.0,1.0,71.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Várzea
30447,500.0,152.0,55.0,1,1,1,1,0,1,1,1,0,1,3,2,0,Cordeiro
75180,0.0,0.0,100.0,1,1,0,0,0,1,0,1,1,3,1,3,1,Boa Viagem
47248,1.0,1.0,61.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Zumbi
42928,620.0,1.0,87.0,0,1,0,1,0,0,1,1,0,3,1,3,0,Torre
50036,0.0,0.0,50.0,0,1,0,0,0,0,0,0,0,2,1,2,0,Casa Forte
50587,1.0,1.0,72.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Boa Viagem
64871,710.0,115.0,108.0,0,1,0,0,0,0,0,0,1,2,2,3,1,Boa Viagem
1571,0.0,0.0,64.0,0,1,0,1,0,1,0,0,0,2,1,3,0,Campo Grande
23897,0.0,0.0,36.0,0,1,0,0,0,0,1,0,0,1,1,1,1,Boa Viagem
41795,1.0,1.0,27.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Rosarinho
39823,1186.0,487.0,135.0,0,1,0,0,0,0,0,0,0,1,2,3,1,Boa Viagem
51076,430.0,0.0,73.0,1,1,1,1,0,1,1,1,0,3,1,3,1,Boa Viagem
43184,1046.0,350.0,90.0,1,1,1,1,0,1,0,1,1,3,2,3,1,Poço
1381,0.0,0.0,46.0,1,1,1,0,0,1,1,1,0,1,1,2,0,Imbiribeira
558,400.0,0.0,60.0,0,1,0,1,0,1,0,1,1,2,1,3,1,Madalena
40941,350.0,125.0,45.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Caxangá
19092,0.0,0.0,52.0,0,1,1,0,0,1,1,1,0,2,1,2,1,Boa Viagem
75798,1.0,1.0,92.0,1,1,1,1,0,1,1,1,0,1,2,3,1,Poço
25402,465.0,0.0,45.0,0,1,1,1,1,1,1,1,0,1,1,1,1,Boa Viagem
14643,1.0,1.0,85.0,1,1,1,1,0,1,1,1,0,4,2,3,1,Graças
56992,770.0,363.0,87.0,0,1,0,0,0,0,0,0,0,1,2,3,1,Madalena
24594,400.0,159.0,65.0,1,1,0,0,0,1,1,1,1,1,1,3,1,Boa Viagem
29659,350.0,221.0,70.0,0,1,1,1,0,0,0,1,0,1,1,3,1,Boa Viagem
36210,0.0,0.0,74.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Pina
66777,908.0,307.0,99.0,1,1,1,1,0,1,1,1,1,1,2,3,1,Boa Viagem
36527,350.0,190.0,45.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Imbiribeira
31674,0.0,0.0,53.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Imbiribeira
16273,750.0,381.0,96.0,1,1,1,1,0,1,1,1,0,1,2,3,1,Boa Viagem
37435,0.0,0.0,23.0,1,1,1,1,0,1,1,0,0,1,1,1,0,Boa Viagem
56622,510.0,189.0,67.0,0,1,0,0,0,0,0,0,0,1,1,3,0,Casa Amarela
15243,1.0,1.0,50.0,0,1,1,1,0,0,1,0,1,2,1,2,0,Várzea
33008,800.0,300.0,80.0,1,1,1,1,0,1,1,1,1,3,1,3,1,Pina
15915,630.0,290.0,130.0,0,1,0,1,0,0,0,0,0,1,1,3,0,Iputinga
71737,360.0,157.0,57.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Santo Amaro
51147,1.0,1.0,59.0,0,1,1,1,0,1,1,1,0,2,1,3,1,Madalena
41217,0.0,0.0,110.0,1,1,0,0,0,1,1,1,0,4,2,3,1,Boa Viagem
48902,1.0,1.0,54.0,0,1,0,0,0,0,0,0,0,1,1,2,1,Pina
6449,800.0,156.0,95.0,0,1,0,0,0,0,0,0,0,2,1,3,1,Boa Viagem
20061,0.0,0.0,57.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Boa Viagem
53039,0.0,0.0,55.0,1,1,0,1,0,1,1,1,1,1,1,2,1,Várzea
33974,1.0,1.0,53.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Imbiribeira
26715,1.0,1.0,46.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Imbiribeira
19670,1200.0,341.0,113.0,0,1,0,0,0,0,1,1,1,1,1,3,1,Boa Viagem
31496,1.0,1.0,24.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
67502,0.0,0.0,112.0,0,1,0,0,0,0,0,0,0,3,2,3,1,Santana
41228,613.0,181.0,60.0,0,1,1,1,0,1,0,1,1,3,1,3,1,Espinheiro
21083,857.0,258.0,93.0,0,1,1,1,0,1,1,1,1,1,2,3,1,Madalena
73949,749.0,-1.0,68.0,0,1,0,1,0,1,1,1,1,2,2,3,0,San Martin
44534,0.0,0.0,86.0,1,1,0,1,0,1,0,1,1,1,2,3,1,Boa Viagem
63921,1.0,1.0,90.0,0,1,1,1,0,1,1,1,0,3,2,3,1,Graças
7868,0.0,0.0,51.0,0,1,1,1,0,1,1,1,1,2,1,2,1,Encruzilhada
129,0.0,0.0,82.0,1,1,0,1,0,1,0,0,1,2,2,3,1,Encruzilhada
47329,0.0,0.0,67.0,1,1,1,1,1,1,1,1,1,1,1,3,1,Casa Amarela
34140,-1.0,-1.0,56.0,0,1,0,0,0,1,0,1,1,1,1,2,1,Boa Viagem
11886,1476.0,450.0,110.0,0,1,0,0,0,0,0,0,0,3,2,3,1,Boa Viagem
66954,0.0,0.0,51.0,0,1,0,1,0,1,1,1,0,1,1,2,1,Boa Viagem
14477,0.0,0.0,91.0,1,1,1,1,0,1,0,1,1,3,2,3,1,Boa Viagem
65558,0.0,0.0,75.0,0,1,0,0,0,0,0,0,0,1,1,2,0,Graças
49187,100.0,50.0,47.0,1,1,1,1,0,1,1,1,0,2,1,2,1,Boa Viagem
49872,360.0,157.0,57.0,1,1,1,1,0,1,1,1,1,1,1,2,1,Santo Amaro
8675,450.0,196.0,67.0,0,1,0,0,0,1,1,0,0,1,1,3,1,Imbiribeira
54987,0.0,0.0,32.0,1,1,0,1,0,1,1,0,0,1,1,1,0,Soledade
12059,570.0,268.0,87.0,1,1,1,1,0,1,1,1,0,3,2,3,1,Boa Viagem
34013,0.0,0.0,64.0,1,1,1,1,0,1,1,1,1,1,2,3,1,Boa Viagem
60438,1250.0,390.0,122.0,0,1,0,0,0,1,0,1,1,1,2,4,1,Graças
14872,350.0,100.0,51.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Várzea
3971,0.0,0.0,63.0,1,1,1,1,0,1,1,1,0,2,1,3,0,Imbiribeira
39124,0.0,0.0,10.0,1,1,1,0,0,0,0,0,0,1,1,1,0,Encruzilhada
23676,495.0,200.0,74.0,1,1,1,1,0,1,0,1,0,2,1,3,1,Tamarineira
39297,1.0,1.0,90.0,0,1,0,0,0,0,0,0,0,1,2,3,1,Madalena
41794,1.0,1.0,67.0,1,1,1,1,0,1,1,1,0,1,2,3,1,Tamarineira
23077,1.0,1.0,50.0,1,1,1,1,0,1,0,1,1,1,1,2,1,Boa Viagem
70764,1550.0,229.0,115.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Espinheiro
22390,857.0,258.0,93.0,1,1,1,1,0,1,1,0,0,1,1,3,1,Madalena
2373,0.0,0.0,61.0,0,1,0,1,0,0,0,1,0,1,1,3,1,Encruzilhada
19273,500.0,200.0,63.0,0,1,1,1,0,1,1,1,1,1,1,3,1,Boa Viagem
72440,1.0,1.0,67.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Madalena
58274,640.0,456.0,64.0,0,1,0,1,0,1,1,1,1,1,1,3,0,Prado
5598,606.0,118.0,51.0,0,1,0,0,0,0,0,0,0,1,1,2,1,Boa Viagem
3240,625.0,488.0,60.0,0,1,1,1,0,1,0,0,0,2,1,3,0,Boa Viagem
64688,1.0,1.0,48.0,0,1,0,1,0,1,1,1,0,1,1,2,0,Engenho do Meio
61308,1.0,1.0,31.0,1,1,1,1,0,1,1,0,0,1,1,1,0,Casa Forte
49448,0.0,0.0,41.0,1,1,0,0,0,0,0,0,0,1,1,2,0,Tamarineira
39174,1.0,1.0,44.0,1,1,1,1,0,1,1,1,1,1,1,2,1,Boa Vista
46734,759.0,221.0,55.0,0,1,0,0,1,0,0,0,0,1,1,2,1,Boa Viagem
30984,475.0,199.0,68.0,1,1,0,1,0,1,1,0,0,3,1,3,1,Boa Viagem
34987,800.0,67.0,98.0,0,1,0,1,0,0,0,0,0,2,1,2,1,Pina
42700,1000.0,370.0,90.0,1,1,1,1,0,1,1,1,1,2,2,3,1,Madalena
73602,1.0,1.0,105.0,1,1,0,1,0,1,1,1,0,4,2,3,1,Parnamirim
66724,1150.0,0.0,110.0,0,1,0,0,0,0,0,0,0,3,2,3,1,Boa Viagem
49566,1.0,1.0,86.0,1,1,0,1,0,1,1,1,1,2,2,3,1,Boa Viagem
49011,1130.0,230.0,131.0,0,1,0,1,0,1,1,1,0,1,1,3,1,Paissandu
41944,300.0,200.0,36.0,1,1,1,1,0,1,1,1,1,1,1,1,0,Boa Viagem
38318,1210.0,495.0,100.0,0,1,0,1,0,0,0,0,1,3,2,3,1,Boa Viagem
51623,-1.0,-1.0,67.0,1,1,0,1,0,1,1,1,1,2,1,3,1,Ilha do Retiro
4929,1.0,1.0,44.0,0,1,1,1,0,1,1,1,0,1,1,2,0,Imbiribeira
47663,0.0,0.0,30.0,1,1,1,1,0,1,1,1,0,1,1,1,1,Boa Viagem
58105,1780.0,323.0,72.0,0,1,0,1,1,1,1,0,0,2,1,2,0,Boa Viagem
26606,1.0,1.0,34.0,1,1,1,1,0,1,1,0,0,1,1,1,0,Boa Vista
4461,0.0,0.0,71.0,0,1,0,0,0,0,0,0,0,4,1,3,1,Encruzilhada
64075,422.0,60.0,36.0,0,1,0,1,0,0,1,1,0,1,1,1,0,Imbiribeira
12838,1130.0,230.0,131.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Paissandu
22689,0.0,0.0,26.0,1,1,0,1,0,1,0,0,0,1,1,1,0,Madalena
55042,0.0,0.0,52.0,1,1,0,1,0,1,1,1,1,1,1,2,0,Várzea
41320,1000.0,0.0,150.0,0,1,0,1,0,1,1,1,1,3,1,4,1,Boa Viagem
28196,1476.0,450.0,110.0,0,1,0,1,0,1,0,0,1,3,2,3,1,Boa Viagem
44867,0.0,0.0,44.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Imbiribeira
15798,200.0,80.0,45.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Várzea
55319,1.0,1.0,90.0,1,1,1,1,0,1,1,1,0,3,2,3,1,Madalena
2,822.0,291.0,124.0,0,1,0,0,0,0,0,0,0,2,1,3,1,Boa Viagem
63253,585.0,136.0,71.0,0,1,0,1,0,0,1,0,1,2,1,3,0,Várzea
54908,851.0,144.0,82.0,0,1,0,0,0,0,0,0,0,1,1,3,0,Boa Viagem
39996,1.0,1.0,24.0,1,1,0,1,0,1,1,0,0,1,1,1,0,Boa Viagem
52182,1050.0,1.0,102.0,0,1,0,1,0,1,0,1,0,3,2,3,1,Casa Forte
20193,0.0,0.0,87.0,1,1,0,0,0,1,1,1,0,2,2,3,1,Madalena
50365,1.0,1.0,32.0,1,1,1,1,0,1,1,1,1,1,1,1,0,Soledade
38744,595.0,121.0,80.0,0,1,0,1,0,0,1,0,0,1,1,3,0,Boa Viagem
57143,777.0,136.0,108.0,0,1,0,1,0,0,0,0,1,3,1,3,1,Boa Viagem
22284,0.0,0.0,21.0,0,1,0,0,0,0,1,0,0,1,1,1,0,Pina
17387,786.0,182.0,69.0,0,1,0,0,0,1,0,1,1,2,1,2,0,Rosarinho
63204,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,2,0,3,0,Campo Grande
43927,0.0,0.0,63.0,0,1,0,1,0,1,0,0,1,2,1,3,1,Boa Viagem
33843,0.0,0.0,57.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Boa Viagem
64575,1.0,1.0,46.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Imbiribeira
30996,700.0,-1.0,90.0,0,1,0,1,0,0,0,0,1,2,1,3,0,Boa Viagem
30338,1.0,1.0,34.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Casa Amarela
27889,0.0,0.0,96.0,0,1,1,1,1,1,0,1,0,3,2,3,1,Casa Amarela
28630,540.0,0.0,54.0,0,1,1,1,1,1,1,1,0,2,1,2,0,Torre
13702,1.0,1.0,40.0,0,1,1,0,0,1,1,1,0,1,1,2,0,Tamarineira
62835,1060.0,138.0,90.0,0,1,0,0,0,1,1,1,0,2,1,3,1,Casa Amarela
5674,750.0,361.0,96.0,0,1,0,0,0,0,1,0,0,1,2,3,1,Boa Viagem
